"성별","행정구역별",2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021
"성별","행정구역별",전체,전체,전체,전체,전체,전체,전체,전체,전체,전체,전체,전체,평일,평일,평일,평일,주말,주말,주말,주말,평일,평일,평일,평일,주말,주말,주말,주말
"성별","행정구역별",응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%)
"전체","부산광역시 사상구",909,6.6,0.0,0.7,911,6.7,0.0,0.7,909,6.6,0.0,0.6,909,6.6,0.0,0.6,909,7.3,0.1,0.8,908,6.7,0.1,0.8,909,7.4,0.1,0.9
"전체","부산광역시 사하구",909,6.5,0.0,0.8,909,6.6,0.0,0.5,910,6.5,0.0,0.7,910,6.7,0.0,0.7,910,7.3,0.1,0.8,910,6.6,0.0,0.7,910,7.3,0.1,0.8
"전체","부산광역시 서구",905,6.5,0.0,0.7,905,6.6,0.0,0.7,905,6.6,0.0,0.7,903,6.7,0.0,0.7,902,7.2,0.1,0.9,905,6.6,0.0,0.7,905,7.2,0.1,0.9
"전체","부산광역시 수영구",908,6.5,0.0,0.6,908,6.6,0.0,0.7,908,6.5,0.0,0.7,908,6.7,0.1,0.8,908,7.4,0.1,0.8,908,6.5,0.0,0.6,908,7.0,0.1,0.8
"전체","부산광역시 연제구",908,6.6,0.0,0.6,908,6.8,0.1,0.8,909,6.7,0.0,0.7,908,6.7,0.0,0.6,908,7.4,0.1,0.8,910,6.6,0.0,0.7,910,7.1,0.1,0.8
"전체","부산광역시 영도구",907,6.5,0.0,0.7,906,6.6,0.0,0.7,906,6.4,0.0,0.6,906,6.6,0.0,0.6,906,7.1,0.1,0.8,904,6.5,0.0,0.7,904,7.0,0.1,0.8
"전체","부산광역시 중구",894,6.4,0.0,0.8,896,6.5,0.1,0.8,895,6.6,0.0,0.7,895,6.6,0.0,0.7,895,7.1,0.1,0.8,895,6.5,0.1,0.8,895,7.0,0.1,1.0
"전체","부산광역시 해운대구",910,6.5,0.0,0.7,908,6.6,0.0,0.7,907,6.6,0.0,0.7,910,6.6,0.0,0.6,910,7.1,0.1,0.8,910,6.6,0.0,0.7,910,7.2,0.1,0.7
"전체","대구광역시",7305,6.5,0.0,0.2,7298,6.7,0.0,0.2,7290,6.6,0.0,0.2,7316,6.7,0.0,0.2,7317,7.3,0.0,0.3,7323,6.6,0.0,0.3,7325,7.2,0.0,0.3
"전체","대구광역시 남구",913,6.7,0.0,0.6,912,6.6,0.0,0.6,911,6.4,0.0,0.7,915,6.7,0.0,0.6,915,7.3,0.1,0.7,915,6.6,0.0,0.8,915,7.1,0.1,0.8
"전체","대구광역시 달서구",921,6.5,0.0,0.6,917,6.7,0.0,0.6,914,6.6,0.0,0.6,915,6.6,0.0,0.7,915,7.4,0.1,0.9,921,6.6,0.0,0.7,921,7.3,0.1,0.8
"전체","대구광역시 달성군",908,6.6,0.0,0.7,911,6.6,0.0,0.7,910,6.6,0.0,0.7,913,6.7,0.0,0.7,913,7.3,0.1,0.8,915,6.5,0.0,0.7,916,7.2,0.1,0.9
"전체","대구광역시 동구",916,6.6,0.0,0.6,916,6.7,0.0,0.6,913,6.6,0.0,0.6,917,6.8,0.0,0.6,917,7.3,0.0,0.6,913,6.6,0.0,0.7,913,7.2,0.1,0.7
"전체","대구광역시 북구",917,6.5,0.0,0.5,913,6.7,0.0,0.6,913,6.7,0.0,0.5,914,6.6,0.0,0.6,914,7.3,0.1,0.8,915,6.5,0.0,0.6,915,7.2,0.1,0.7
"전체","대구광역시 서구",910,6.4,0.0,0.6,911,6.6,0.0,0.6,911,6.4,0.0,0.7,917,6.7,0.0,0.6,917,7.1,0.1,0.7,914,6.5,0.0,0.7,914,7.1,0.1,0.8
"전체","대구광역시 수성구",915,6.6,0.0,0.5,914,6.7,0.0,0.5,913,6.7,0.0,0.6,916,6.7,0.0,0.5,916,7.3,0.0,0.6,923,6.7,0.0,0.6,923,7.2,0.0,0.7
"전체","대구광역시 중구",905,6.7,0.0,0.7,904,7.0,0.1,0.7,905,7.0,0.0,0.7,909,7.0,0.0,0.6,910,7.6,0.1,0.8,907,6.5,0.0,0.7,908,7.2,0.1,0.8
"전체","인천광역시",8982,6.5,0.0,0.2,8975,6.5,0.0,0.3,8971,6.5,0.0,0.3,8976,6.6,0.0,0.3,8975,7.4,0.0,0.3,8973,6.5,0.0,0.3,8973,7.3,0.0,0.3
"전체","인천광역시 강화군",895,6.6,0.0,0.7,894,6.6,0.0,0.7,893,6.7,0.1,0.8,894,6.7,0.0,0.7,894,7.0,0.1,1.0,894,6.7,0.0,0.6,894,6.9,0.1,0.8
"전체","인천광역시 계양구",904,6.5,0.0,0.7,905,6.5,0.0,0.7,902,6.4,0.0,0.7,901,6.5,0.0,0.7,901,7.3,0.1,0.8,902,6.5,0.0,0.7,902,7.3,0.1,0.8
"전체","인천광역시 남구",901,6.3,0.0,0.5,902,6.5,0.1,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전체","인천광역시 미추홀구",-,-,-,-,-,-,-,-,902,6.4,0.0,0.5,903,6.6,0.0,0.5,903,7.5,0.1,0.9,902,6.5,0.0,0.6,902,7.2,0.1,0.8
"전체","인천광역시 남동구",906,6.4,0.0,0.7,904,6.5,0.0,0.6,903,6.5,0.0,0.7,903,6.7,0.0,0.6,902,7.4,0.0,0.6,902,6.6,0.0,0.6,902,7.5,0.1,0.7
"전체","인천광역시 동구",899,6.5,0.0,0.8,895,6.8,0.0,0.7,895,6.6,0.1,0.8,896,6.6,0.1,0.8,896,7.4,0.1,0.9,896,6.5,0.0,0.6,896,7.1,0.1,0.9
"전체","인천광역시 부평구",903,6.5,0.0,0.6,903,6.5,0.1,0.8,905,6.4,0.1,0.9,905,6.6,0.0,0.7,905,7.3,0.1,0.8,904,6.5,0.0,0.7,904,7.2,0.1,0.8
"전체","인천광역시 서구",902,6.5,0.0,0.6,902,6.5,0.0,0.7,902,6.7,0.0,0.7,902,6.6,0.1,0.8,902,7.4,0.1,0.8,903,6.5,0.1,0.8,903,7.4,0.0,0.6
"전체","인천광역시 연수구",906,6.5,0.0,0.6,902,6.6,0.0,0.6,904,6.5,0.0,0.6,905,6.6,0.0,0.7,905,7.4,0.1,0.8,904,6.5,0.0,0.7,904,7.2,0.1,0.8
"전체","인천광역시 옹진군",867,6.5,0.1,1.1,871,6.8,0.1,0.8,866,6.6,0.1,0.9,868,6.7,0.1,0.9,868,7.1,0.1,1.1,868,6.6,0.1,0.9,868,6.9,0.1,1.1
"전체","인천광역시 중구",899,6.6,0.0,0.6,897,6.7,0.1,0.8,899,6.6,0.0,0.6,899,6.7,0.1,0.8,899,7.5,0.1,0.8,898,6.5,0.0,0.7,898,7.2,0.1,0.9
"전체","광주광역시",4582,6.6,0.0,0.3,4562,6.7,0.0,0.3,4568,6.6,0.0,0.3,4616,6.7,0.0,0.3,4615,7.4,0.0,0.3,4602,6.6,0.0,0.3,4602,7.3,0.0,0.4
"전체","광주광역시 광산구",920,6.7,0.0,0.7,914,6.9,0.0,0.6,915,6.6,0.0,0.5,922,6.8,0.0,0.5,922,7.4,0.0,0.6,924,6.6,0.0,0.6,924,7.5,0.1,0.7
"전체","광주광역시 남구",915,6.6,0.0,0.7,914,6.8,0.0,0.6,915,6.6,0.1,0.8,931,6.6,0.0,0.5,930,7.3,0.1,0.7,919,6.6,0.0,0.6,919,7.1,0.0,0.6
"전체","광주광역시 동구",912,6.5,0.0,0.7,907,6.6,0.0,0.7,909,6.6,0.0,0.6,911,6.7,0.0,0.7,911,7.3,0.1,0.8,917,6.8,0.0,0.6,917,7.4,0.1,0.8
"전체","광주광역시 북구",916,6.5,0.0,0.6,914,6.6,0.0,0.7,915,6.6,0.0,0.6,917,6.8,0.0,0.6,917,7.4,0.1,0.7,918,6.6,0.0,0.7,918,7.3,0.1,0.9
"전체","광주광역시 서구",919,6.6,0.0,0.5,913,6.6,0.0,0.6,914,6.6,0.0,0.6,935,6.8,0.0,0.5,935,7.4,0.1,0.7,924,6.6,0.0,0.7,924,7.2,0.1,0.8
"전체","대전광역시",4575,6.6,0.0,0.3,4575,6.6,0.0,0.3,4576,6.6,0.0,0.3,4579,6.7,0.0,0.3,4579,7.3,0.0,0.3,4604,6.6,0.0,0.3,4606,7.3,0.0,0.3
"전체","대전광역시 대덕구",917,6.5,0.0,0.6,913,6.5,0.0,0.7,914,6.7,0.0,0.7,915,6.7,0.0,0.7,915,7.3,0.1,0.9,916,6.6,0.0,0.7,916,7.2,0.1,0.8
"전체","대전광역시 동구",915,6.5,0.0,0.7,914,6.4,0.0,0.7,916,6.4,0.0,0.6,915,6.7,0.0,0.7,915,7.2,0.1,0.7,927,6.6,0.0,0.6,927,7.3,0.1,0.7
"전체","대전광역시 서구",917,6.7,0.0,0.6,916,6.6,0.0,0.7,916,6.6,0.0,0.6,919,6.7,0.0,0.5,919,7.3,0.0,0.7,932,6.8,0.0,0.5,934,7.3,0.0,0.6
